country,year,reporting_level,welfare_type,ppp_version,survey_year,survey_comparability,headcount_ratio_international_povline,headcount_ratio_lower_mid_income_povline,headcount_ratio_upper_mid_income_povline,headcount_ratio_100,headcount_ratio_1000,headcount_ratio_2000,headcount_ratio_3000,headcount_ratio_4000,headcount_ratio_40_median,headcount_ratio_50_median,headcount_ratio_60_median,headcount_international_povline,headcount_lower_mid_income_povline,headcount_upper_mid_income_povline,headcount_100,headcount_1000,headcount_2000,headcount_3000,headcount_4000,headcount_40_median,headcount_50_median,headcount_60_median,avg_shortfall_international_povline,avg_shortfall_lower_mid_income_povline,avg_shortfall_upper_mid_income_povline,avg_shortfall_100,avg_shortfall_1000,avg_shortfall_2000,avg_shortfall_3000,avg_shortfall_4000,avg_shortfall_40_median,avg_shortfall_50_median,avg_shortfall_60_median,total_shortfall_international_povline,total_shortfall_lower_mid_income_povline,total_shortfall_upper_mid_income_povline,total_shortfall_100,total_shortfall_1000,total_shortfall_2000,total_shortfall_3000,total_shortfall_4000,total_shortfall_40_median,total_shortfall_50_median,total_shortfall_60_median,income_gap_ratio_international_povline,income_gap_ratio_lower_mid_income_povline,income_gap_ratio_upper_mid_income_povline,income_gap_ratio_100,income_gap_ratio_1000,income_gap_ratio_2000,income_gap_ratio_3000,income_gap_ratio_4000,income_gap_ratio_40_median,income_gap_ratio_50_median,income_gap_ratio_60_median,poverty_gap_index_international_povline,poverty_gap_index_lower_mid_income_povline,poverty_gap_index_upper_mid_income_povline,poverty_gap_index_100,poverty_gap_index_1000,poverty_gap_index_2000,poverty_gap_index_3000,poverty_gap_index_4000,mean,median,decile1_avg,decile2_avg,decile3_avg,decile4_avg,decile5_avg,decile6_avg,decile7_avg,decile8_avg,decile9_avg,decile10_avg,decile1_share,decile2_share,decile3_share,decile4_share,decile5_share,decile6_share,decile7_share,decile8_share,decile9_share,decile10_share,decile1_thr,decile2_thr,decile3_thr,decile4_thr,decile6_thr,decile7_thr,decile8_thr,decile9_thr,gini,mld,polarization,palma_ratio,s80_s20_ratio,p90_p10_ratio,p90_p50_ratio,p50_p10_ratio,Healthy Life Expectancy (IHME),Life Expectancy (IHME),Years Lived With Disability (IHME),GDP per capita,Population,GDP
Belgium,2007,national,income,2017,2007.0,2.0,0.15145147295103,0.1966019767948,0.39361197502183,0.0681264718214495,0.76715169746857,5.598823635318039,17.94115189102759,36.84462395513269,4.33482051815169,9.06818378083625,15.006575495676918,16093.0,20890.0,41824.0,7239.0,81515.0,594914.0,1906373.0,3914999.0,460605.0,963558.0,1594554.0,1.2256724505446244,2.263186859257324,3.3487330412528937,0.8744261948141357,3.97815179624776,5.079483150280028,7.973534850929706,11.271639389514228,4.921441364476539,5.731987323361304,7.140825245967118,19724.74674661464,47277.973489885495,140057.41071736102,6329.971224259529,324279.04367113614,3021855.6388656925,15200531.554371417,44128456.93830881,2266840.4996847166,5523102.241323371,11386431.459257852,57.00802095556393,62.0051194317075,48.886613740918165,87.44261948141357,39.7815179624776,25.397415751400143,26.578449503099023,28.17909847378557,26.534381098830902,24.723608362309744,25.66692213441253,0.0863406722604525,0.12190132837633,0.19242343874758,0.0595722749960899,0.3051836995879199,1.42195603059831,4.76848005445019,10.382482316061251,53.44758061824619,46.36853358427659,18.024289038590467,27.78516967020376,33.86276904901904,39.04966446923011,43.82255161829298,49.22498165472869,55.46658736032654,63.92169532000033,77.49078558940163,125.82731241266958,3.3723302028075803,5.19858323778239,6.335697267737279,7.30616129252802,8.199164697706191,9.20995507847628,10.37775456226939,11.95969856457421,14.49846460644983,23.54219048966906,24.04,31.15,36.45,41.6,51.9,59.0,69.75,86.3,0.2923797441243262,0.1528593102343409,0.2291411119754839,1.0598492835006186,4.438343166081537,3.5898502495840265,1.861920172599784,1.928036605657238,68.9,79.54,10.65,38082.8733,10627759.07,404735602125.736
Belgium,2008,national,income,2017,2008.0,2.0,0.1184166602568699,0.14073749990858,0.28361963542823,0.0832412900610824,0.5260929942486,5.27507626012652,17.02835852346723,35.05365660317147,4.82499260153212,8.82817467322373,14.99172397003446,12682.0,15073.0,30376.0,8915.0,56344.0,564959.0,1823733.0,3754237.0,516755.0,945495.0,1605610.0,1.4063785775173234,2.5397451898339565,3.88102282397632,0.6960347799364033,4.685149988748784,5.019144871144007,7.855406171216605,11.012809632191017,4.355196052839935,5.843807279971044,7.172977730874378,17835.693120074695,38281.579246367226,117889.9493011047,6205.150063133036,263980.0909660615,2835611.067256647,14326163.462851372,41344697.39512791,2250569.336285301,5525290.564176222,11517004.77446921,65.412957093829,69.58205999545086,56.65726750330394,69.60347799364033,46.85149988748784,25.09572435572004,26.184687237388683,27.53202408047754,23.03423188041852,24.72588794041654,25.29148023363945,0.0774574428772079,0.0979283878970965,0.16069332366014,0.0579380551485333,0.24648063161883,1.32381802795238,4.45882339848145,9.65098077164338,54.16453926022699,47.26873545696897,18.545918139535573,28.422190542349988,34.986279611968115,40.16436444283276,44.953354470285205,50.212122847588944,57.12122217738128,65.84055458030079,78.31296357956958,123.08642221045528,3.42399628850048,5.247379730454091,6.459259155492999,7.41525082487417,8.29940678611005,9.27029446449288,10.54587059311061,12.15565672293044,14.4583457459731,22.724539688060748,24.64,32.05,37.7,42.7,53.45,61.1,70.85,87.0,0.2837401139633489,0.1424016548074592,0.2277515310613954,1.0079240039067163,4.288002890516638,3.530844155844156,1.8412698412698407,1.917613636363636,69.01,79.65,10.65,38117.3484,10712048.4,408314880940.463
Belgium,2009,national,income,2017,2009.0,2.0,0.1075809090210399,0.15885292417682,0.34456615610216,0.0558210718699312,1.04629217466497,6.1146069358818,16.39479423529196,33.31459541732673,5.11912694334926,9.439793509606249,14.97540159967102,11615.0,17151.0,37201.0,6027.0,112963.0,660163.0,1770063.0,3596808.0,552686.0,1019167.0,1616818.0,1.152418211815017,2.0096660398527155,3.1405973409553054,0.797601316384772,2.88872731223371,5.363904973170178,8.629119536054239,11.529411823441592,5.5188078173914015,6.769372980624126,8.165049859209475,13385.337530231422,34467.782249513926,116833.36168087833,4807.143133851021,326319.3033718566,3541051.598802944,15274085.213346774,41469080.68184931,3050167.817362784,6899121.552543748,13201399.583267344,53.600847061163584,55.05934355760864,45.84813636431103,79.7601316384772,28.8872731223371,26.81952486585089,28.763731786847465,28.823529558603976,28.76815975833687,28.229633618575782,28.374903488431585,0.0576644507263066,0.0874656984778803,0.1579769023968,0.0445250428435513,0.30224564900089,1.6399082548393,4.71575514176896,9.60244235833092,54.72569830925915,47.95933997648284,17.600573503944553,28.7280581147344,35.53976467572573,40.71054187907821,45.64260152114621,51.13033648417922,57.65004367689404,66.763657261749,79.213928273064,124.27747770207831,3.2161441603691103,5.249463963418051,6.49416376103376,7.43901734227671,8.34025018067679,9.3430212978257,10.53436419415047,12.199690332768787,14.4747222457391,22.70916252174192,24.4,32.5,38.35,43.05,54.15,61.75,72.3,87.8,0.2855135024075317,0.1465316350896711,0.2277326603122156,1.013856699641104,4.39234656551129,3.598360655737705,1.8310740354535973,1.9651639344262293,69.16,79.82,10.66,36998.6493,10798584.67,399533047141.686
Belgium,2010,national,income,2017,2010.0,2.0,0.13711528345956,0.1989567136821599,0.4690388340023,0.0966101954529084,0.82179743900188,5.944878609984,16.53854927667923,33.60792807636183,5.42111554562612,9.63671837621427,15.06141152475896,14940.0,21677.0,51105.0,10526.0,89540.0,647729.0,1801972.0,3661781.0,590662.0,1049977.0,1641029.0,1.6226749263339864,2.3812785129664698,3.382845539739656,0.8656996679652988,4.595295375080472,5.349188414242759,8.407574714374089,11.555382286669852,5.116954710018246,6.563512722357161,8.102654904098642,24242.76339942976,51618.97432557416,172880.32130839513,9112.354705002735,411462.74788470543,3464824.462369048,15150214.223210106,42313279.305064216,3022390.702928797,6891537.397682405,13296691.674618091,75.47325238762727,65.24050720456081,49.384606419557024,86.56996679652988,45.95295375080472,26.7459420712138,28.02524904791363,28.88845571667463,26.53662113964068,27.230798055319504,28.013678134815272,0.1034887330219,0.12979737617355,0.23163511453826,0.0836334521612948,0.37764168708751,1.59001290172417,4.63496998485139,9.7088121981379,54.3217586289564,48.2065395881777,17.78523814439131,28.68551882977633,35.10397246451907,40.64384282553709,45.76759970634759,50.88534538623238,56.95728694705442,65.43182300292086,78.41684681954672,123.54011216324076,3.2740541899375897,5.2806682908983404,6.462230485632101,7.482055782316251,8.4252794573464,9.3673965406392,10.48516991802492,12.0452328227905,14.43562373508032,22.74228877733485,24.62,32.15,37.75,43.25,53.65,60.7,71.15,87.2,0.2837519115298118,0.1466986535580909,0.2204669972590015,1.0108129220832325,4.34589346360448,3.5418359057676687,1.8091286307053944,1.957757920389927,69.33,80.03,10.7,37739.3275,10922387.65,412203564605.305
Belgium,2011,national,income,2017,2011.0,2.0,0.16826817885325,0.28984884764816,0.59592321546385,0.072316137925312,1.02147610459573,6.1863141590839605,18.285321200424352,35.51447579417798,5.05409229383372,10.153286506861493,16.160988005140318,18574.0,31994.0,65780.0,7982.0,112753.0,682862.0,2018382.0,3920182.0,557884.0,1120747.0,1783893.0,1.1746425678453063,1.8268816542955584,2.8468726461045337,0.8222880227286418,4.129895841000236,5.15417437022254,8.086116872695877,11.6100514255877,5.214899431323071,6.162221127830723,7.584668669921458,21817.81105515872,58449.25164753209,187267.28266075623,6563.502997420019,465658.1457602996,3519589.818798904,16320872.74574565,45513514.61766324,2909308.95434424,6906290.842352899,13530237.3475922,54.634538039316574,50.05155217248105,41.56018461466473,82.22880227286417,41.29895841000236,25.77087185111269,26.95372290898625,29.02512856396925,27.426638109926145,25.927097701820863,26.59328532705804,0.0919331073746982,0.14507257302474,0.24766837828418,0.0594613699891578,0.42185813435908,1.59426782091772,4.92857474259408,10.30812331940585,52.99818384869134,47.534985972594605,17.511682141966425,27.83568222056768,34.16189695934784,39.83528849171632,45.00747537922068,50.18722025221462,56.227140676874654,64.20372419947654,76.55226785333265,118.45946031219869,3.30420419536675,5.25219549032811,6.4458618161104,7.51634973104837,8.49226749122499,9.46961133526727,10.60925801484102,12.11432534797358,14.44431908683658,22.35160749100344,23.7,31.4,37.15,42.5,52.95,59.75,69.15,85.9,0.2806069560163895,0.1422900738591813,0.2211861330086955,0.9925837459458184,4.300398290107675,3.624472573839663,1.806519453207151,2.0063291139240507,69.51,80.23,10.72,38130.0,11040402.52,420970548087.6
Belgium,2012,national,income,2017,2012.0,2.0,0.1565714538261099,0.23130173909624,0.45270452410719,0.14023275550368,0.71245439533487,5.463695690177469,16.14940296119941,31.99560072858872,5.23933376326128,9.14050564652198,15.35569421308641,17390.0,25691.0,50282.0,15576.0,79132.0,606849.0,1793703.0,3553730.0,581929.0,1015230.0,1705547.0,1.8663447714343893,2.4425851965495977,3.5540873415161283,0.8673665469161299,4.804690183305639,5.332045924197415,8.182562973588817,11.598404264545463,5.119705245266887,6.816056082518091,7.942744322034914,32455.73557524403,62752.45628455572,178706.61970611397,13510.10133476564,380204.7435853418,3235746.737053277,14677087.753415184,41217597.18704315,2979304.9536729143,6919864.616654841,13546723.75021368,86.80673355508787,66.92014237122186,51.884486737461735,86.736654691613,48.04690183305639,26.660229620987074,27.27520991196272,28.996010661363663,26.16320508073845,27.86564688169884,27.05984539420979,0.13591233803565,0.15479030371835,0.23488536367496,0.1216366619942,0.34231301999989,1.45663390081675,4.40478305302646,9.27744880112779,54.504012388143806,48.920853059360574,18.267827448970653,29.08120593263265,35.66750094638819,41.46652262534762,46.42103811953568,51.670324781996015,58.10976918789774,66.07963037720569,78.71178376664429,119.56452069481936,3.35164819038982,5.3356082714671205,6.544013804412479,7.60797614862714,8.5169946368267,9.48009559627133,10.66155804715366,12.12381024476281,14.44146592476674,21.93682913532217,25.18,32.85,38.8,43.9,54.7,61.7,71.1,87.75,0.274910949312405,0.1375148465801674,0.2183405595951018,0.960488307574553,4.187547037412188,3.484908657664813,1.794478527607362,1.9420174741858616,69.63,80.36,10.73,37906.0,11109083.83,421100931659.98
Belgium,2013,national,income,2017,2013.0,2.0,0.1445080560687099,0.22179425048752,0.50114204464361,0.13133752023179,0.76480853875287,5.55520006181852,16.524687963908878,33.12805982678995,5.34054366107181,10.05615399977067,15.69525209319868,16126.0,24751.0,55924.0,14656.0,85348.0,619927.0,1844057.0,3696895.0,595973.0,1122207.0,1751497.0,1.89580018528425,2.411045699427644,3.160054203656304,0.8433082666451864,4.770910945409541,5.490513805151527,8.381810439590867,11.55072533917314,5.284748810945428,6.437423095564325,8.181373085462052,30571.67378789382,59675.79210653361,176722.87128527515,12359.525955951853,407187.7073688135,3403717.7516861707,15456536.213800617,42701818.75276249,3149567.6031055795,7224121.259803954,14329650.41506753,88.17675280391862,66.05604655966147,46.132178155566486,84.33082666451864,47.709109454095405,27.45256902575764,27.939368131969555,28.87681334793285,26.989591551803137,26.30110549596291,27.855239773768737,0.1274205982196,0.14650896847818,0.23118575486779,0.11075432552959,0.3648829255612,1.52504418545097,4.616892938785671,9.56632793139512,54.39067114513158,48.95173015866148,18.002899235384117,28.540896883494952,35.472323721789635,41.03903547673513,46.28702697753355,51.85989029385832,58.26370079272804,66.64228914586165,79.0826816494263,118.71596727450142,3.3099240837361004,5.24738825291175,6.52176613653805,7.54523424931271,8.51010403126394,9.534703139713,10.71207609063363,12.252521938557967,14.53975102429029,21.82653105304208,24.38,32.35,38.3,43.8,54.65,62.0,71.95,87.95,0.2766920123064992,0.1383362607106407,0.2236242793388559,0.9647378605820288,4.249731767016244,3.60746513535685,1.7967313585291114,2.007793273174733,69.82,80.59,10.77,37737.0,11161569.49,421204147844.13
Belgium,2014,national,income,2017,2014.0,2.0,0.0764959588167831,0.1264582449026,0.27223510381353,0.0692533431639791,0.55052979008568,5.23059059766436,17.11171860814208,32.80518647506399,4.94486150023418,9.733760787057449,16.31365435399246,8574.0,14175.0,30515.0,7763.0,61709.0,586300.0,1918062.0,3677152.0,554272.0,1091063.0,1828607.0,1.5526365462538392,2.1380946704543526,2.986607220937658,0.4956197584123506,3.625113247810567,4.742106395996927,7.597772454950985,11.435896597153407,4.630480394160105,5.927846863748957,7.394937568575588,13312.305747580418,30307.49195369045,91136.31934691264,3847.496184555078,223702.11340914224,2780296.9799729986,14572998.630488196,42051530.04401585,2566545.6290319096,6467654.3827025285,13522434.6024603,72.21565331413206,58.57793617683158,43.6001054151483,49.56197584123506,36.25113247810566,23.71053197998464,25.325908183169947,28.58974149288352,23.59403125825772,24.163679323441183,25.11998371571178,0.0552389921396035,0.0740777966698347,0.11869483907016,0.0343248873170604,0.19957264327333,1.24020110700347,4.33369748245792,9.37891787953613,55.043016178573815,49.06410803091857,18.76447565963302,28.60907482531941,35.33309153139329,41.11808771286975,46.31612526156578,51.83209444427813,58.62870345358127,66.93653788074381,79.49005608621756,123.4019149301352,3.40905658199329,5.19758487298446,6.41917794198697,7.47017343298776,8.414532574178759,9.41665229174967,10.65143364661823,12.16076852757929,14.44144263975855,22.41917749016286,24.74,32.4,38.25,43.6,55.1,62.5,72.0,88.45,0.2813414586994207,0.1395211667469958,0.2253838982175043,0.9965853767659748,4.282811166555875,3.575181891673404,1.8032619775739045,1.9826192400970089,70.07,80.91,10.84,38228.0,11211229.12,428582866799.36
Belgium,2015,national,income,2017,2015.0,2.0,0.0707585482592044,0.1951640807483499,0.21745086865179,0.0707585482592044,0.37458437642665,4.96398158262755,16.46600901090466,31.259966953879832,4.97633951537747,10.51198013979734,16.81391836469423,7977.0,22003.0,24516.0,7977.0,42231.0,559649.0,1856410.0,3524310.0,561042.0,1185141.0,1895634.0,1.7022660348801415,1.7983531367976635,4.565587928653903,0.5522000915277677,5.080525682345837,4.307157643674283,7.610442807882299,11.508661669889149,4.491733001214333,5.878199980917116,7.74252117941278,13578.97616023889,39569.16406895899,111929.9536588791,4404.900130117003,214555.68009114705,2410496.4681246686,14128102.13298078,40560091.40980702,2520050.8664672915,6966495.803584091,14676986.393414965,79.17516441302985,49.26994895336064,66.65091866648034,55.220009152776775,50.80525682345838,21.53578821837141,25.368142692941,28.771654174722865,22.241445712414738,23.28538508000188,25.55878609919977,0.0560199846199887,0.0961564520273369,0.14493396442881,0.0390706364348908,0.19030685655203,1.06903253594521,4.17712037085417,8.99400973022977,55.69448485193865,50.48832098521294,19.07777230039549,28.88475154194338,36.0968685094168,42.06773493011964,47.707610416054486,53.04068585516065,59.31444931845344,67.30762614622961,79.65468265740485,123.79266684420536,3.4254329402835704,5.1862857909059095,6.48122854630557,7.553303534803291,8.56594877264474,9.523507757755011,10.64996821070135,12.085151038772327,14.30207728272617,22.22709612510157,24.76,32.65,39.45,44.8,55.95,62.9,72.5,89.75,0.2772946253185987,0.1358306535371353,0.2174442359379926,0.9814912105906228,4.241798245863309,3.624798061389338,1.7772277227722773,2.0395799676898223,70.09,80.89,10.81,38569.0,11276380.24,434918709476.56
Belgium,2016,national,income,2017,2016.0,2.0,0.0598161542063983,0.0901637137702981,0.30444275902125,0.0570473695534512,0.6200673382847499,4.970963503893009,16.335173714095923,31.35705293373478,4.96575124356791,10.23493830105565,16.29344389623144,6778.0,10217.0,34498.0,6464.0,70262.0,563281.0,1851007.0,3553200.0,562690.0,1159764.0,1846279.0,2.016489031821942,2.48618743787724,2.340152627390219,0.9403668154001078,3.48569378653828,5.159557780889721,7.919949324646864,11.67096346320763,5.151722127454904,6.160119758941468,7.920349519769493,13667.762657689122,25401.37705279176,80730.58533970777,6078.531094746297,244911.81682975256,2906280.866377343,14659881.639566615,41469267.37746935,2898822.5238976,7144285.132108993,14623174.9910105,93.79018752660195,68.11472432540383,34.16281207868933,94.03668154001078,34.85693786538279,25.79778890444861,26.39983108215621,29.177408658019072,25.775678665750743,24.65680617404877,26.41865886024521,0.0561015105655149,0.0614157815702787,0.1040071308870699,0.0536431446533921,0.21613511245963,1.28239900798741,4.31245717720942,9.14917549127315,55.09243093019037,49.96689121419933,18.68278044303878,28.85159261808083,35.91279472039798,42.02542985487395,47.330542067339984,52.53774132436318,58.52346431844551,66.34469761700379,78.64491409996387,122.0703522383965,3.39117009861344,5.236943102881,6.518644052193739,7.628167634883621,8.59111519825913,9.53629027387368,10.62277763575231,12.04243423222177,14.27508512006263,22.15737265125881,24.66,32.55,39.35,44.7,55.3,62.0,71.35,88.55,0.2758098191723335,0.135790700428425,0.2136527597986371,0.972884554380117,4.222528949320128,3.5908353609083536,1.772772772772773,2.0255474452554747,70.11,80.91,10.8,38766.0,11333617.83,439359028797.78
Benin,2003,national,consumption,2017,2003.0,0.0,53.08946231541665,80.77631942570672,95.10089581940062,10.08207200572536,98.0329760326234,99.56242016984324,99.84592761195071,99.9578196968658,5.02266189474159,10.95927982994896,18.62206953011854,3992623.0,6074828.0,7152116.0,758228.0,7372625.0,7487648.0,7508969.0,7517384.0,377732.0,824199.0,1400483.0,0.7382220575651472,1.7784726051589392,4.542820208031297,0.2099915235799584,7.519607207137885,17.35963504460703,27.3001882874152,37.26354268799077,0.1641930489523252,0.223446866499893,0.2977894269202722,2947442.3661419307,10803915.179052468,32490777.09498397,159221.45294098472,55439244.08552496,129982836.62248176,204996267.54436383,280124359.5860188,62020.968766859725,184164.6839223453,417049.0299815836,34.335909654192896,48.72527685366957,66.31854318293865,20.999152357995843,75.19607207137885,86.79817522303516,91.00062762471734,93.15885671997692,19.901012385990203,21.666295308840947,24.062370936210225,18.22875098746058,39.35848308800889,63.06952754495631,2.11715002110196,73.71694870103347,86.41836894937138,90.8604219973292,93.1195644264928,2.7582293922625647,2.062621812495239,0.7882994019349182,1.1350425666839483,1.38648142086969,1.6230517482271685,1.910803310792156,2.2245047742412187,2.612182846243752,3.157140339904423,4.162324357941975,8.582463155786368,2.85799072457958,4.115113013689109,5.02670816560462,5.88439726144672,6.927644655489409,8.06497378528936,9.4705061644673,11.44625733001356,15.090566323519733,31.115842575900498,1.0,1.27,1.5,1.76,2.41,2.84,3.56,5.05,0.3857819910305444,0.2463928917422134,0.3156541911920244,1.7398500704318782,6.626376235568889,5.05,2.451456310679612,2.06,50.66,58.62,7.95,1919.6151,7359670.0,14127733663.017
